Cargo;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Ocupação;Partido;Região;Situação totalização;Turno;UF;Votos válidos;Votos nominais;Data de carga
Prefeito;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio incompleto;RIO DO ANTÔNIO;GERSON DE SOUZA RIBEIRO;Prefeito;PSB;NORDESTE;Eleito;1;BA;8788;7501;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;SIMÕES;ITALO MAGNO DANTAS LOPES DE CARVALHO;Administrador;PSD;NORDESTE;Eleito;1;PI;10137;5066;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;CARRAPATEIRA;IARLEY PEREIRA BEZERRA;Agente Administrativo;PSB;NORDESTE;Eleito;1;PB;2202;1679;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;BONITO;EDIVAM JOSE CEDRO DE SOUZA;Contador;PSD;NORDESTE;Eleito;1;BA;10003;6428;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;RIBEIRÓPOLIS;ROGÉRIO SOBRAL COSTA;Prefeito;PSB;NORDESTE;Eleito;1;SE;11802;7142;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;SÃO MIGUEL DO FIDALGO;ERIMAR SOARES DE SOUSA;Prefeito;MDB;NORDESTE;Eleito;1;PI;2601;1328;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);30 a 34 anos;Masculino;Superior incompleto;SÃO JOSÉ DOS RAMOS;MATHEUS AMORIM MARANHAO E SILVA;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;PB;3721;3721;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;BONITO DE SANTA FÉ;ANTONIO LUCENA FILHO;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;PB;6418;3917;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;FRONTEIRAS;EUDES AGRIPINO RIBEIRO;Agricultor;PSD;NORDESTE;Eleito;1;PI;7831;4883;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);65 a 69 anos;Masculino;Superior completo;SÃO JOÃO DO SABUGI;ANIBAL PEREIRA DE ARAÚJO;Prefeito;MDB;NORDESTE;Eleito;1;RN;4658;3129;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;QUIXERÉ;ANTONIO JOAQUIM GONÇALVES DE OLIVEIRA;Prefeito;PT;NORDESTE;Eleito;1;CE;15590;9996;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);70 a 74 anos;Masculino;Superior completo;SÃO JOSÉ DE RIBAMAR;JÚLIO CESAR DE SOUZA MATOS;Médico;PODE;NORDESTE;Eleito;1;MA;95300;51719;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;CÍCERO DANTAS;VINICIUS JOSE ARAUJO BORGES DE SOUZA;Empresário;PP;NORDESTE;Eleito;1;BA;21843;11243;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Feminino;Superior completo;SENADOR POMPEU;MARCIA LIMA DE OLIVEIRA FREIRE;Advogado;PSB;NORDESTE;Eleito;1;CE;17003;9220;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;NOVA CRUZ;JOAO NOGUEIRA NETO;Empresário;MDB;NORDESTE;Eleito;1;RN;22075;14749;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);45 a 49 anos;Masculino;Superior completo;RIACHO DAS ALMAS;DIOCLECIO ROSENDO DE LIMA FILHO;Prefeito;PSDB;NORDESTE;Eleito;1;PE;18314;10823;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;PANELAS;RUBEN DE LIMA BARBOSA;Prefeito;PSB;NORDESTE;Eleito;1;PE;15420;13068;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;CACIMBAS;NILTON DE ALMEIDA;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;PB;5277;3301;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);70 a 74 anos;Masculino;Superior completo;SÃO JOSÉ DE MIPIBU;JOSE DE FIGUEIREDO VARELA;Prefeito;PSD;NORDESTE;Eleito;1;RN;28852;15392;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);25 a 29 anos;Masculino;Superior completo;MATRIZ DE CAMARAGIBE;FERNANDO HENRIQUE LIMA CAVALCANTE;Prefeito;MDB;NORDESTE;Eleito;1;AL;14357;10842;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);30 a 34 anos;Feminino;Superior completo;OLINDA;MIRELLA FERNANDA BEZERRA DE ALMEIDA;Administrador;PSD;NORDESTE;Eleito;2;PE;217229;111613;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);40 a 44 anos;Feminino;Superior completo;BREJO;THÂMARA ARAUJO DE CASTRO;Professor de Ensino Fundamental;PT;NORDESTE;Eleito;1;MA;21073;12186;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;PICUÍ;JOSÉ RANIERI SANTOS FERREIRA;Vereador;PT;NORDESTE;Eleito;1;PB;12677;6716;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;SÃO BENTO;CARLOS DINO PENHA;Outros;MDB;NORDESTE;Eleito;1;MA;23735;14625;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;PORTO DA FOLHA;EVERTON LIMA GOIS;Professor de Ensino Médio;UNIÃO;NORDESTE;Eleito;1;SE;20405;10589;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;CRAVOLÂNDIA;CELSO COELHO DA SILVA;Comerciante;AVANTE;NORDESTE;Eleito;1;BA;3675;2843;2025-05-06 19:30:57
Prefeito;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;SOBRAL;OSCAR SPINDOLA RODRIGUES JUNIOR;Empresário;UNIÃO;NORDESTE;Eleito;1;CE;124273;65138;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;BUERAREMA;GERIVALDO SOUZA FREITAS;Empresário;UNIÃO;NORDESTE;Eleito;1;BA;10029;4420;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);55 a 59 anos;Masculino;Superior completo;ARAUÁ;FABIO MANOEL ANDRADE COSTA;Prefeito;PT;NORDESTE;Eleito;1;SE;7405;6384;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Feminino;Superior completo;UMBAÚBA;JULIANA CARDOSO GOMES;Empresário;REPUBLICANOS;NORDESTE;Eleito;1;SE;15219;9206;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;CARIDADE;MARIA SIMONE FERNANDES TAVARES;Prefeito;PSB;NORDESTE;Eleito;1;CE;14652;8540;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;SÃO SEBASTIÃO DO UMBUZEIRO;ADALCY MILÊNE DE FREITAS NEVES;Outros;UNIÃO;NORDESTE;Eleito;1;PB;2902;1785;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;PORTO DO MANGUE;FRANCISCO ANTONIO FAUSTINO;Empresário;REPUBLICANOS;NORDESTE;Eleito;1;RN;4629;2659;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;TANGARÁ;AUGUSTO  CESAR EMMANUEL PINHEIRO E ALVES;Prefeito;PSD;NORDESTE;Eleito;1;RN;9417;5253;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FELIZ DESERTO;JORGE LUIS SILVA NUNES;Servidor Público Municipal;PP;NORDESTE;Eleito;1;AL;3411;1918;2025-05-06 19:30:57
Prefeito;Branca;Divorciado(a);70 a 74 anos;Feminino;Superior completo;CONCEIÇÃO DO JACUÍPE;TANIA MARLI RIBEIRO YOSHIDA;Prefeito;PSD;NORDESTE;Eleito;1;BA;23091;12803;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Feminino;Superior incompleto;BAYEUX;TARCYANNA MACEDO MOTA LEITÃO;Outros;PSB;NORDESTE;Eleito;1;PB;53418;28090;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;TAIPU;ARIOSVALDO BANDEIRA JÚNIOR;Prefeito;PSD;NORDESTE;Eleito;1;RN;8800;4855;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);40 a 44 anos;Masculino;Superior incompleto;GUADALUPE;JESSE JAMES LIMA MIRANDA;Vereador;PSD;NORDESTE;Eleito;1;PI;6860;4312;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;PIRAMBU;GUILHERME JULLIUS ZACARIAS DE MELO;Prefeito;UNIÃO;NORDESTE;Eleito;1;SE;6838;3605;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);50 a 54 anos;Feminino;Superior completo;UIBAÍ;AIDERLENE ROCHA LEVI;Servidor Público Municipal;PSD;NORDESTE;Eleito;1;BA;10211;5940;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;ALCÂNTARAS;CHARLYNE CUNHA FREIRE;Agente Administrativo;PSB;NORDESTE;Eleito;1;CE;8255;5434;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);40 a 44 anos;Feminino;Superior completo;OURO BRANCO;TACIA DENYSE DE SIQUEIRA NOBRE;Prefeito;PP;NORDESTE;Eleito;1;AL;8153;5480;2025-05-06 19:30:57
Prefeito;Preta;Viúvo(a);60 a 64 anos;Feminino;Ensino Médio completo;COTEGIPE;BEATRIZ BATISTA RIBEIRO CALADO;Professor de Ensino Fundamental;PT;NORDESTE;Eleito;1;BA;10272;5154;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;PEDRO ALEXANDRE;YURI CESAR DE ANDRADE MENEZES;Prefeito;PP;NORDESTE;Eleito;1;BA;8820;4558;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;ARAGUANÃ;FLAVIO RONNE AMORIM MUNIZ;Prefeito;PL;NORDESTE;Eleito;1;MA;7167;4473;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);45 a 49 anos;Masculino;Superior completo;SÃO JOÃO DA VARJOTA;JOSE DOS SANTOS BARBOSA;Prefeito;PSD;NORDESTE;Eleito;1;PI;3337;2562;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;CARAÍBAS;RENATO LIMA DOS SANTOS;Empresário;PP;NORDESTE;Eleito;1;BA;7267;3884;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;CAETANOS;EDAS JUSTINO DOS SANTOS;Vereador;PC do B;NORDESTE;Eleito;1;BA;8845;4868;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;MATINHA;NILTON CARLOS SILVA EVERTON;Servidor Público Municipal;PRD;NORDESTE;Eleito;1;MA;17036;9091;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;PASSA E FICA;FLAVIANO CORREIA LISBOA;Engenheiro;PSD;NORDESTE;Eleito;1;RN;8532;4688;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);75 a 79 anos;Masculino;Ensino Médio incompleto;BREJOLÂNDIA;EDEZIO NUNES BASTOS;Pecuarista;UNIÃO;NORDESTE;Eleito;1;BA;7644;3776;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);50 a 54 anos;Masculino;Ensino Fundamental completo;FAGUNDES;WILMAR LEMOS MARANHÃO JÚNIOR;Empresário;PSB;NORDESTE;Eleito;1;PB;8218;4991;2025-05-06 19:30:57
Prefeito;Preta;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;PRADO;GILVAN DA SILVA SANTOS;Empresário;PSD;NORDESTE;Eleito;1;BA;20368;13393;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;WALL FERRAZ;LUIZ GUILHERME MAIA DE SOUSA;Prefeito;PSD;NORDESTE;Eleito;1;PI;3962;2796;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;ESPLANADA;JOSE NAUDINHO ALVES DOS SANTOS;Prefeito;PT;NORDESTE;Eleito;1;BA;21543;11713;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);55 a 59 anos;Feminino;Superior completo;IBIRAJUBA;MARIA IZALTA SILVA LOPES GAMA;Servidor Público Municipal;PSDB;NORDESTE;Eleito;1;PE;5678;3083;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;LAGOA DE DENTRO;CAMAF DOUGLAS DA SILVA MOREIRA;Servidor Público Municipal;REPUBLICANOS;NORDESTE;Eleito;1;PB;6628;2765;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;FÁTIMA;FABIO JOSE REIS DE ARAUJO;Prefeito;PT;NORDESTE;Eleito;1;BA;12648;9407;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;POCINHOS;ELIANE MOURA DOS SANTOS GALDINO;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;PB;11884;9678;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Feminino;Superior completo;ARACAJU;EMÍLIA CORRÊA SANTOS BEZERRA;Advogado;PL;NORDESTE;Eleito;2;SE;288766;165924;2025-05-06 19:30:57
Prefeito;Branca;Divorciado(a);30 a 34 anos;Masculino;Superior completo;MESSIAS TARGINO;ARTHUR DE OLIVEIRA TARGINO;Administrador;PP;NORDESTE;Eleito;1;RN;4204;2433;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;ITAJÁ;JOAO EUDES FERREIRA FILHO;Advogado;PP;NORDESTE;Eleito;1;RN;6532;3503;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;BOA NOVA;LUCAS SANTOS MEIRA;Comerciante;MDB;NORDESTE;Eleito;1;BA;9491;4942;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental incompleto;LAGOA SALGADA;FRANCISCO CANINDÉ FREIRE;Agricultor;PSDB;NORDESTE;Eleito;1;RN;8223;4192;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;RIO DO FOGO;MARCIO LUIZ PEREIRA BARBOSA;Prefeito;PSD;NORDESTE;Eleito;1;RN;9460;6283;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;BELÁGUA;FRUTUOSO MACHADO DA PONTE FILHO;Empresário;REPUBLICANOS;NORDESTE;Eleito;1;MA;6576;6576;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;PALMEIRA DO PIAUÍ;HUGUEMAR ROSAL LUSTOSA FILHO;Vereador;SOLIDARIEDADE;NORDESTE;Eleito;1;PI;4647;2663;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;LASTRO;RONALDO GONCALVES SOARES SOBRINHO;Advogado;REPUBLICANOS;NORDESTE;Eleito;1;PB;4005;2575;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Feminino;Superior completo;AXIXÁ;ROBERTA MARIA GONCALVES BARRETO COSTA;Psicólogo;MDB;NORDESTE;Eleito;1;MA;9821;4674;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;BELA VISTA DO PIAUÍ;FRANCISCO DE SOUSA NETO;Prefeito;PT;NORDESTE;Eleito;1;PI;2325;2325;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;CAJAPIÓ;RÔMULO ROBERTO MARQUES NUNES;Advogado;PSB;NORDESTE;Eleito;1;MA;8408;4251;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;ITAPEBI;ISAN DO NASCIMENTO BOTELHO;Advogado;AVANTE;NORDESTE;Eleito;1;BA;6516;3620;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;LUCRÉCIA;ANTONIO WALTER DE ARAUJO;Servidor Público Municipal;PP;NORDESTE;Eleito;1;RN;2675;2675;2025-05-06 19:30:57
Prefeito;Preta;Solteiro(a);35 a 39 anos;Feminino;Superior completo;GANDU;DAIANA SANTOS SANTANA;Advogado;AVANTE;NORDESTE;Eleito;1;BA;18720;12208;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;CAEM;ARNALDO DE OLIVEIRA FILHO;Prefeito;PSB;NORDESTE;Eleito;1;BA;6608;4044;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);55 a 59 anos;Masculino;Ensino Fundamental completo;MILAGRES DO MARANHÃO;JOSÉ AUGUSTO CARDOSO CALDAS;Prefeito;PDT;NORDESTE;Eleito;1;MA;5581;3910;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;MILTON BRANDÃO;FRANCISCO EVANGELISTA RESENDE;Prefeito;MDB;NORDESTE;Eleito;1;PI;5783;3408;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;CHORÓ;CARLOS ALBERTO QUEIROZ PEREIRA;Empresário;PSB;NORDESTE;Eleito;1;CE;9772;5971;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;TUPARETAMA;DIÓGENES TORRES DA COSTA PATRIOTA;Administrador;PSDB;NORDESTE;Eleito;1;PE;6747;3619;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FLORÂNIA;SAINT CLAY ALCÂNTARA SILVA DE MEDEIROS;Agricultor;PSDB;NORDESTE;Eleito;1;RN;7181;5551;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);25 a 29 anos;Masculino;Ensino Médio completo;CAMPO ALEGRE DO FIDALGO;JEAN CARLOS BRAGA RIBEIRO;Estudante, Bolsista, Estagiário e Assemelhados;PP;NORDESTE;Eleito;1;PI;4080;2042;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;SANTA TEREZINHA;AGNALDO FIGUEIREDO ANDRADE;Prefeito;PSD;NORDESTE;Eleito;1;BA;7762;3883;2025-05-06 19:30:57
Prefeito;Branca;Divorciado(a);55 a 59 anos;Feminino;Superior completo;CEDRO;MARIA RIVA BEZERRA RODRIGUES;Empresário;PSD;NORDESTE;Eleito;1;PE;7841;3959;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;COREAÚ;JOSE EDEZIO VAZ DE SOUZA;Empresário;PSB;NORDESTE;Eleito;1;CE;16238;12228;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;SÃO VICENTE DO SERIDÓ;ERIVAM DOS ANJOS LEONARDO;Prefeito;PSB;NORDESTE;Eleito;1;PB;7337;5176;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;SANTA MARIA;RANIERY SOARES CAMARA;Prefeito;PT;NORDESTE;Eleito;1;RN;4422;2529;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;NÍSIA FLORESTA;GUSTAVO DA SILVA SANTOS;Administrador;PL;NORDESTE;Eleito;1;RN;18980;8633;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;RIO REAL;GIANCARLO ALVES DE ALCANTARA SOUZA;Vereador;PV;NORDESTE;Eleito;1;BA;22997;9943;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;BURITIRAMA;LÉO MIRANDA SÃO MATEUS;Médico;MDB;NORDESTE;Eleito;1;BA;12944;6458;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);25 a 29 anos;Masculino;Superior completo;TELHA;LUCAS FREIRE VASCO;Engenheiro;PSD;NORDESTE;Eleito;1;SE;3181;2270;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;PORTO REAL DO COLÉGIO;HIGOR JOSÉ SANTOS FREITAS;Outros;PP;NORDESTE;Eleito;1;AL;14229;9439;2025-05-06 19:30:57
Prefeito;Parda;Separado(a) judicialmente;60 a 64 anos;Masculino;Ensino Médio completo;BREJO GRANDE;LUIZ CARLOS FERREIRA;Agricultor;PSD;NORDESTE;Eleito;1;SE;6902;4350;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);25 a 29 anos;Masculino;Superior completo;SANTO ANTÔNIO;RAULISON DE SENA RIBEIRO;Prefeito;MDB;NORDESTE;Eleito;1;RN;15956;9618;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;SUSSUAPARA;NAERTON SILVA MOURA;Farmacêutico;MDB;NORDESTE;Eleito;1;PI;5910;5122;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;RIACHO FRIO;JABES LUSTOSA NOGUEIRA JUNIOR;Pecuarista;PSD;NORDESTE;Eleito;1;PI;3648;3648;2025-05-06 19:30:57
Prefeito;Amarela;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;PIO IX;SILAS NORONHA MOTA;Pecuarista;PSD;NORDESTE;Eleito;1;PI;12582;8051;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);70 a 74 anos;Masculino;Ensino Médio completo;VALENTE;UBALDINO AMARAL DE OLIVEIRA;Prefeito;AVANTE;NORDESTE;Eleito;1;BA;16849;8645;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);60 a 64 anos;Masculino;Superior incompleto;SÃO RAFAEL;FRANCISCO CANINDÉ PINHEIRO DOS SANTOS;Empresário;UNIÃO;NORDESTE;Eleito;1;RN;6596;3482;2025-05-06 19:30:57
Prefeito;Parda;Divorciado(a);45 a 49 anos;Masculino;Ensino Médio completo;SÃO PEDRO DO PIAUÍ;LINDOMAR GONÇALVES DE ALENCAR;Trabalhador Rural;PP;NORDESTE;Eleito;1;PI;9407;5936;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;QUEIMADA NOVA;GILMAR MACEDO DE ANDRADE;Agricultor;PSD;NORDESTE;Eleito;1;PI;5889;3628;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;PARIPUEIRA;CARLOS ABRAHÃO GOMES DE MOURA;Prefeito;MDB;NORDESTE;Eleito;1;AL;10231;7170;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;CRISTÓPOLIS;ERIVALDO CONEGUNDES DA CÂMARA;Servidor Público Estadual;PT;NORDESTE;Eleito;1;BA;10577;5545;2025-05-06 19:30:57
Prefeito;Branca;Divorciado(a);60 a 64 anos;Masculino;Superior completo;DONA INÊS;ANTONIO JUSTINO DE ARAUJO NETO;Advogado;PSB;NORDESTE;Eleito;1;PB;7593;4113;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);60 a 64 anos;Masculino;Lê e escreve;BRANQUINHA;RAIMUNDO JOSÉ DE FREITAS LOPES;Prefeito;MDB;NORDESTE;Eleito;1;AL;6115;6115;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);60 a 64 anos;Masculino;Ensino Médio completo;SÃO MIGUEL DOS CAMPOS;GEORGE CLEMENTE VIEIRA;Administrador;MDB;NORDESTE;Eleito;1;AL;32578;25796;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;BURITIRANA;TONISLEY DOS SANTOS SOUSA;Prefeito;MDB;NORDESTE;Eleito;1;MA;8821;7338;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);40 a 44 anos;Masculino;Superior completo;SÃO GONÇALO DOS CAMPOS;TARCÍSIO TORRES PEDREIRA;Prefeito;UNIÃO;NORDESTE;Eleito;1;BA;24676;13533;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;LAGO DOS RODRIGUES;RAIMUNDO ALVES CARVALHO;Outros;PSB;NORDESTE;Eleito;1;MA;7111;4157;2025-05-06 19:30:57
Prefeito;Preta;Divorciado(a);45 a 49 anos;Masculino;Superior incompleto;ALTINHO;MARIVALDO PENA;Servidor Público Municipal;PSB;NORDESTE;Eleito;1;PE;13985;6860;2025-05-06 19:30:57
Prefeito;Preta;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;PERI MIRIM;HELIEZER DE JESUS SOARES;Prefeito;MDB;NORDESTE;Eleito;1;MA;7134;3324;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;LAJES PINTADAS;LUCIANO DA CUNHA GOMES;Prefeito;PL;NORDESTE;Eleito;1;RN;4514;3506;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Feminino;Superior incompleto;CAMPO ALEGRE;PAULINE DE FÁTIMA PEREIRA ALBUQUERQUE;Empresário;PP;NORDESTE;Eleito;1;AL;20646;12217;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;URUÇUÍ;GILBERTO GONÇALVES SILVA JUNIOR;Médico;PP;NORDESTE;Eleito;1;PI;15652;11610;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;VITÓRIA DE SANTO ANTÃO;PAULO ROBERTO LEITE DE ARRUDA;Empresário;MDB;NORDESTE;Eleito;1;PE;83473;64589;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;SÃO FRANCISCO;EDUARDO BARBOSA GUIMARÃES;Contador;UNIÃO;NORDESTE;Eleito;1;SE;3457;1995;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;PEDRA;GILBERTO JÚNIOR WANDERLEY VAZ;Servidor Público Civil Aposentado;PV;NORDESTE;Eleito;1;PE;14628;9555;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;MARCOLÂNDIA;CORINTO MACHADO DE MATOS NETO;Prefeito;MDB;NORDESTE;Eleito;1;PI;7508;5068;2025-05-06 19:30:57
